id,query,majority,votes,tier,pv_raw,n_days,daily_cv,in_other_source,legacy_l2,legacy_l3
A1162,无影响,A,AAA,H1_intake_answer,2121.0,7,0.07405021117308012,False,医疗其它,-
A1163,无性生活,A,AAA,user,2259.0,7,0.07856180806190001,False,医疗其它,-
A1170,无明显症状,A,AAA,H1_intake_answer,1576.0,7,0.0624282937880652,False,疾病知识,无明确科室-症状
A1171,无明显规律,A,AAA,user,6771.0,7,0.0850353361868591,False,医疗其它,-
A1173,无水肿,A,AAA,user,1069.0,5,0.07248408092726105,False,疾病知识,内科-症状
A1176,"无疼痛,都没有",A,AAA,H1_intake_answer,595.0,3,0.008569780695113924,False,疾病知识,无明确科室-症状
A1177,无疼痛感,A,AAA,user,4110.0,7,0.0618215570341888,False,疾病知识,无明确科室-症状
A1186,无胸痛,A,AAA,user,3315.0,7,0.2514983343458716,False,疾病知识,内科-症状
A1190,无血尿,A,AAA,user,438.0,2,0.1004566210045662,False,疾病知识,外科-症状
A1191,无规律,A,AAA,user,210.0,1,,False,医疗其它,-
A1193,日常保健,A,AAA,user,13464.0,7,0.08495991869502767,False,养生知识,-
A1196,日常调理,A,AAA,user,609.0,3,0.02011075322482084,False,养生知识,-
A1205,明显乏力,A,AAA,user,852.0,4,0.027375361008663383,False,疾病知识,无明确科室-症状
A1215,明显改善,A,AAA,user,198.0,1,,False,医疗其它,-
A1216,明显疼痛,A,AAA,user,8149.0,7,0.07283864623535868,False,疾病知识,无明确科室-症状
A1218,明显肿胀,A,AAA,user,2518.0,7,0.04907539374608998,False,疾病知识,无明确科室-症状
A1221,易醒多梦,A,AAU,user,208.0,1,,False,医疗其它,-
A1223,是的,A,AAA,C1_content_free,1883.0,7,0.04764832300830154,False,医疗其它,-
A1241,暴风天受伤后伤口沾了泥水需不需要用抗生素,P,PPP,user,2561.0,4,0.1332209444491116,False,药品保健品,-
A1242,最近几天,A,AAA,user,2061.0,7,0.06356322985846288,False,医疗其它,-
A1256,有异味,A,AAA,user,2705.0,7,0.07691418776120461,False,疾病知识,无明确科室-症状
A1260,有报告,A,AAA,user,473.0,2,0.006342494714587738,False,医疗其它,-
A1263,有点影响,A,AAA,H1_intake_answer,1762.0,7,0.12094263056832343,False,医疗其它,-
A1265,有疼痛感,A,AAA,user,1454.0,7,0.04826081098445345,False,疾病知识,无明确科室-症状
A1266,有症状,A,AAA,user,1867.0,7,0.06789481254414924,False,疾病知识,无明确科室-症状
A1268,有瘙痒,A,AAA,user,5927.0,7,0.090346689227144,False,疾病知识,皮肤科-症状
A1270,有红肿,A,AAA,user,4994.0,7,0.07743527812926991,False,疾病知识,无明确科室-症状
A1271,有肿胀,A,AAA,user,4890.0,7,0.09522804002486464,False,疾病知识,无明确科室-症状
A1274,有腹泻,A,AAA,user,1726.0,7,0.07159903455747582,False,疾病知识,内科-症状
A1275,有腹痛,A,AAA,user,6496.0,7,0.13458184623237673,False,疾病知识,无明确科室-症状
A1281,有，已避孕,A,AAA,user,219.0,1,,False,医疗其它,-
A1282,有，未避孕,A,AAA,user,635.0,3,0.05790480727826846,False,医疗其它,-
A1288,"未发烧,38度以下",A,AAA,user,397.0,1,,False,疾病知识,无明确科室-症状
A1293,未尝试,A,AAA,user,198.0,1,,False,医疗其它,-
A1294,未就医,A,AAA,user,1779.0,7,0.06793904409100901,False,医疗服务,妇产科
A1295,未开始,A,AAA,user,7715.0,7,0.09315170833534965,False,医疗其它,-
A1296,未开始检查,A,AAA,user,200.0,1,,False,医疗其它,-
A1301,未接种,A,AAA,user,4232.0,7,0.048311761366725874,False,疾病知识,儿科-科普
A1316,查过,A,AAA,user,1671.0,7,0.06798071488288654,False,医疗其它,-
A1319,检查结果看不懂可以先在线咨询吗,P,PPP,user,825.0,3,0.2330868434382817,False,医疗服务,体检科
A1321,植物神经紊乱风险自测,P,PPP,user,564.0,2,0.03900709219858156,False,疾病知识,内科-科普
A1326,正在吃,A,AAA,user,1128.0,5,0.07000740078865118,False,医疗其它,-
A1335,正常,A,AAA,H1_intake_answer,31244.0,7,0.015588011345392293,False,医疗其它,-
A1336,"正常,不清楚",A,AAA,H1_intake_answer,1178.0,5,0.11610346326403484,False,疾病知识,无明确科室-症状
A1338,"正常,都没有",A,AAA,H1_intake_answer,4704.0,7,0.08671176500985359,False,医疗其它,-
A1344,每周1-2次,A,AAA,user,7370.0,7,0.04195855343572107,False,医疗其它,-
A1345,每周1-3次,A,AAA,user,805.0,4,0.04236370908069549,False,医疗其它,-
A1348,每周3次以上,A,AAA,user,1335.0,6,0.07287507981994686,False,医疗其它,-
A1360,每天都有,A,AAA,user,6901.0,7,0.05597557712369783,False,医疗其它,-
A1363,每月1-2次,A,AAA,user,1512.0,7,0.07719135185431975,False,医疗其它,-
A1364,每月1-3次,A,AAA,user,407.0,2,0.036855036855036855,False,医疗其它,-
A1366,每次都有,A,AAA,user,3301.0,7,0.14058435637465666,False,医疗其它,-
A1369,氨氯地平,U,UUU,user,1855.0,7,0.07723018746758478,False,药品保健品,-
A1372,"没做过,不清楚",A,AAA,H1_intake_answer,3216.0,7,0.095238633921081,False,医疗其它,-
A1375,没吃,A,AAA,user,1353.0,6,0.06635851581752449,False,医疗其它,-
A1376,没有,A,AAA,C1_content_free,283721.0,7,0.056513947547728094,False,医疗其它,-
A1380,没有变化,A,AAA,H1_intake_answer,10429.0,7,0.05501360374802829,False,医疗其它,-
A1383,没有感觉,A,AAA,H1_intake_answer,1857.0,7,0.1515826055669131,False,疾病知识,无明确科室-症状
A1384,没有明显规律,A,AAA,user,2956.0,7,0.16679418424186526,False,医疗其它,-
A1385,没有服用,A,AAA,user,12164.0,7,0.056182203380445314,False,医疗其它,-
A1406,活动时,A,AAA,user,1384.0,6,0.06364946689463943,False,医疗其它,-
A1410,流感风险自测,P,PPP,user,2603.0,7,0.044593761151594545,False,疾病知识,内科-科普
A1413,消炎,A,AAA,user,1741.0,6,0.30580516907267685,False,药品保健品,-
A1414,润肠通便,A,AAA,user,2661.0,7,0.08310842982354945,False,养生知识,-
A1428,热敷时需要注意什么？,P,PPP,user,401.0,2,0.012468827930174564,False,养生知识,-
A1438,牙龈肿痛,U,UUU,user,3347.0,7,0.04924443237291759,True,疾病知识,口腔科-症状
A1443,生吃,A,AAA,user,1384.0,6,0.07882017423869737,False,医疗其它,-
A1445,用法用量,F,FFF,H2_feature_or_facet,61016.0,7,0.08130485604254886,False,药品保健品,-
A1447,用途功效,F,FFF,user,6924.0,7,0.12669736123728415,False,养生知识,-
A1456,疲劳乏力,U,UUU,user,6891.0,7,0.032879769418370404,False,疾病知识,无明确科室-症状
A1459,疼痛明显,A,AAA,user,4257.0,7,0.09341394739385299,False,疾病知识,无明确科室-症状
A1461,症状咨询，明确病因,F,FFF,user,599.0,3,0.018887660265416963,False,疾病知识,无明确科室-科普
A1462,症状表现,F,FFF,user,8643.0,7,0.16335109056388772,False,疾病知识,无明确科室-症状
A1465,痔疮风险自测,P,PPP,user,475.0,2,0.09894736842105263,False,疾病知识,外科-科普
A1470,白色,A,AAA,H1_intake_answer,13295.0,7,0.1882662805385694,False,医疗其它,-
A1471,白色清稀,A,AAA,user,591.0,3,0.004144652695064599,False,疾病知识,妇产科-症状
A1480,白露润肺能不能多吃梨,P,PPP,user,629.0,1,,False,养生知识,-
A1481,白露过后如何防秋寒,P,PPP,user,813.0,1,,False,疾病知识,中医科-治疗
A1485,皮肤瘙痒,U,UUU,user,4378.0,7,0.030896004420120447,False,疾病知识,皮肤科-症状
A1489,眼睛干涩,U,UUU,user,2577.0,7,0.058860644861027676,False,疾病知识,眼科-症状
A1491,睡眠不好,U,UUU,user,3314.0,7,0.07822141530593321,False,疾病知识,精神科-症状
A1499,确诊高血压,A,AAA,user,2387.0,7,0.09485730218379625,False,疾病知识,内科-科普
A1503,秋天吃什么易引起过敏,P,PPP,user,234.0,1,,False,疾病知识,无明确科室-科普
A1504,秋天爱打喷嚏是过敏吗,P,PPP,user,985.0,1,,False,疾病知识,无明确科室-症状
A1505,秋天通勤需要涂防晒吗,P,PPP,user,387.0,1,,False,医疗其它,-
A1511,秋季高发的过敏性疾病,P,PPP,user,888.0,1,,False,疾病知识,皮肤科-科普
A1514,空腹时,A,AAA,user,3712.0,7,0.17577417948853077,False,疾病知识,内科-科普
A1516,空腹血糖正常餐后高算糖尿病吗,P,PPP,user,1547.0,4,0.3373622595969815,False,疾病知识,内科-科普
A1518,第一次,A,AAA,user,2901.0,7,0.09798826674880683,False,医疗其它,-
A1520,筋膜炎风险自测,P,PPP,user,1135.0,2,0.6105726872246696,False,疾病知识,外科-科普
A1535,红色的,A,AAA,user,2601.0,6,0.18727672605835,False,医疗其它,-
A1538,经常,A,AAA,H1_intake_answer,10299.0,7,0.023529903834722248,False,医疗其它,-
A1540,经常偏高,A,AAA,user,2459.0,7,0.03194361429305487,False,疾病知识,内科-症状
A1542,经常发生,A,AAA,user,813.0,4,0.031383396856514326,False,医疗其它,-
A1548,结果正常,A,AAA,user,2803.0,7,0.05762981577341425,False,疾病知识,无明确科室-身体指标
A1551,缓解疲劳,A,AAA,user,1904.0,7,0.07011505444702121,False,疾病知识,无明确科室-症状
A1552,缓解疼痛,A,AAA,user,1760.0,7,0.08047348261979644,False,疾病知识,无明确科室-治疗
A1556,老人吃饭容易呛咳是什么原因,P,PPP,user,2065.0,3,0.6243958203973174,False,疾病知识,无明确科室-症状
A1558,老人小孩,A,AAA,user,5081.0,6,0.24975181413956685,False,医疗其它,-
A1561,老人洗澡后容易头晕眼黑正常吗,P,PPP,user,18421.0,7,0.11596178374638304,False,疾病知识,无明确科室-症状
A1565,老人耳鸣影响睡觉怎么处理,P,PPP,user,1837.0,5,0.32530856502280014,False,疾病知识,耳鼻咽喉科-治疗
A1569,老人走路突然不稳是脑供血不足吗,P,PPP,user,199.0,1,,False,疾病知识,内科-症状
A1573,老年人乏力消瘦要不要马上去做检查,P,PPP,user,592.0,2,0.08108108108108109,False,疾病知识,无明确科室-科普
A1587,肢体麻木,U,UUU,user,1340.0,6,0.06362131786849885,False,疾病知识,无明确科室-症状
A1589,肺炎风险自测,P,PPP,user,3118.0,7,0.2516517769573688,False,疾病知识,内科-科普
A1592,肾功能不全,U,UUU,user,395.0,2,0.007594936708860759,False,疾病知识,内科-症状
A1597,胀痛不适,A,AAA,user,1609.0,7,0.11651501844256051,False,疾病知识,无明确科室-症状
A1598,胃溃疡,U,UUU,user,1077.0,5,0.07081030999048327,True,疾病知识,内科-疾病名
A1602,胃肠不适,U,UUU,user,1612.0,7,0.11033816218023101,False,疾病知识,内科-症状
A1608,胸部,A,AAU,user,2545.0,7,0.08104596045173275,True,疾病知识,无明确科室-症状
A1609,胸部CT,U,UUU,user,199.0,1,,False,疾病知识,体检科-科普
A1611,胸闷,U,UUU,user,4845.0,7,0.012770037810739335,False,疾病知识,内科-症状
A1615,能正常走,A,AAA,user,197.0,1,,False,医疗其它,-
A1616,脂肪肝,U,UUU,user,2706.0,7,0.06645517195439489,True,疾病知识,内科-科普
A1617,脂肪肝风险自测,P,PPP,user,2689.0,4,0.5589203390670893,False,疾病知识,内科-科普
A1621,脸上突然长了很多痘痘,U,UUU,user,1256.0,3,0.14752735701486622,False,疾病知识,皮肤科-症状
A1622,脸上过敏泛红怎么修复,P,PPP,user,237.0,1,,False,疾病知识,皮肤科-治疗
A1625,腰椎管狭窄风险自测,P,PPP,user,2137.0,3,0.3859528231644943,False,疾病知识,外科-科普
A1626,腰痛,U,UUU,user,4099.0,7,0.09309378007205496,False,疾病知识,外科-症状
A1627,腰背疼痛,U,UUU,user,203.0,1,,False,疾病知识,外科-症状
A1628,腰膝酸软,U,UUU,user,5227.0,7,0.0566626408216821,False,疾病知识,外科-症状
A1631,腹泻,U,UUU,user,8599.0,7,0.04333580681537477,False,疾病知识,内科-症状
A1633,腹痛腹泻,U,UUU,user,819.0,4,0.02938024277293276,False,疾病知识,内科-症状
A1634,腹痛腹胀,U,UUU,user,2132.0,7,0.07749580864559324,False,疾病知识,内科-症状
A1635,腹胀,U,UUU,user,11470.0,7,0.025156160265268755,False,疾病知识,内科-症状
A1639,膝关节,A,AAA,user,2430.0,7,0.06968962965679784,False,疾病知识,外科-科普
A1640,膝盖,A,AAA,user,1936.0,7,0.09242260019150844,False,疾病知识,无明确科室-身体指标
A1643,自己用,A,AAA,user,4436.0,6,0.2129924204284603,False,医疗其它,-
A1644,自己（女）,A,AAA,user,1614.0,6,0.23205682622060195,False,医疗其它,-
A1647,药用功效,F,FFF,user,7066.0,6,0.4082171688258856,False,药品保健品,-
A1649,营养成分,F,FFF,user,1324.0,5,0.07610804993148405,False,养生知识,-
A1650,血压偏高,A,AAU,user,2640.0,7,0.05427383972600634,False,疾病知识,内科-症状
A1655,血糖影响,F,FFF,user,1463.0,6,0.10828457073040285,False,疾病知识,内科-科普
A1663,规律,A,AAA,user,6385.0,7,0.03840217373109594,False,医疗其它,-
A1664,规律28-30天,A,AAA,user,1609.0,6,0.1273234114993373,False,医疗其它,-
A1668,视力模糊看什么科,U,UUU,user,3389.0,6,0.4834952880462642,False,医疗服务,五官科
A1669,视物模糊,U,UUU,user,3904.0,7,0.08560387970553446,False,疾病知识,眼科-症状
A1671,记不清了,A,AAA,user,810.0,4,0.042264796959564664,False,医疗其它,-
A1676,请帮我出几道开学换季健康的题目,P,PPP,H3_pushed_suggestion,2148.0,7,0.14107912077217416,False,医疗其它,-
A1677,请帮我出几道开学焦虑相关的题目,P,PPP,H3_pushed_suggestion,210950.0,6,0.24452605705763197,False,医疗其它,-
A1679,调理月经,A,AAA,user,408.0,2,0.014705882352941176,False,医疗其它,-
A1681,谢谢你,C,CCC,C1_content_free,1095.0,5,0.08335053303455442,False,医疗其它,-
A1685,走路活动时,A,AAA,user,1492.0,6,0.10511469126067209,False,医疗其它,-
A1686,起效时间,F,FFF,user,1107.0,5,0.10037267890349304,False,药品保健品,-
A1690,超过1天,A,AAA,H1_intake_answer,2126.0,7,0.08610669367073497,False,医疗其它,-
A1691,超过1小时,A,AAA,H1_intake_answer,624.0,3,0.024514516892273002,False,医疗其它,-
A1693,超过24小时,A,AAA,H1_intake_answer,3749.0,7,0.08929463580408636,False,医疗其它,-
A1694,超过2周,A,AAA,H1_intake_answer,4311.0,7,0.02545912108269798,False,医疗其它,-
A1697,超过3天,A,AAA,H1_intake_answer,2573.0,7,0.057008679512814325,False,医疗其它,-
A1700,超过6个月,A,AAA,H1_intake_answer,2222.0,7,0.03669454025317643,False,医疗其它,-
A1704,足底按摩的好处,U,UUU,user,17691.0,7,0.26050932814039124,True,养生知识,-
A1710,身体不适,A,AAA,user,1165.0,4,0.24495123024035712,False,疾病知识,无明确科室-症状
A1712,躯干,A,AAA,user,1892.0,7,0.0812923210559424,False,疾病知识,无明确科室-科普
A1713,躯干四肢,A,AAA,user,196.0,1,,False,疾病知识,无明确科室-科普
A1716,轻度不适,A,AAA,user,1646.0,7,0.05476569180917103,False,疾病知识,无明确科室-症状
A1717,轻度偏高,A,AAA,user,5192.0,7,0.05538160658343805,False,疾病知识,内科-症状
A1724,轻度超重,A,AAA,user,1878.0,7,0.11880421750410645,False,疾病知识,内科-症状
A1731,轻微发热在家观察多久需要就医,P,PPP,user,1302.0,2,0.554531490015361,False,疾病知识,无明确科室-科普
A1737,轻微头晕,A,AAA,user,2091.0,7,0.10569213889615417,False,疾病知识,无明确科室-症状
A1744,轻微胀痛,A,AAA,user,1606.0,7,0.05322238019018207,False,疾病知识,无明确科室-症状
A1746,轻微腹痛,A,AAA,user,2291.0,7,0.04860553786844193,False,疾病知识,无明确科室-症状
A1751,过敏可以彻底根治吗,P,PPP,user,458.0,1,,False,疾病知识,皮肤科-科普
A1756,运动后,A,AAA,user,616.0,3,0.027929627490398137,False,医疗其它,-
A1761,还没开始吃,A,AAA,user,1546.0,7,0.06563338108132379,False,医疗其它,-
A1763,这些症状是子宫肌瘤吗,P,PPW,user,693.0,2,0.18326118326118326,False,疾病知识,妇产科-症状
A1766,这些症状是萎缩性胃炎吗,P,PPW,user,1399.0,5,0.33691405486303905,False,疾病知识,内科-症状
A1775,适用人群,F,FFF,H2_feature_or_facet,17171.0,7,0.15158276705527318,False,医疗其它,-
A1804,量少,A,AAA,user,199.0,1,,False,医疗其它,-
A1808,长寿老人的作息习惯,U,UUU,user,964.0,4,0.06880964295343153,True,养生知识,-
A1812,长期对着电脑眼睛干涩怎么办,U,PUU,user,968.0,3,0.08098804596082494,False,疾病知识,眼科-症状
A1813,间歇性,A,AAA,user,3192.0,7,0.06519151820321734,False,医疗其它,-
A1814,阳性,A,AAA,H1_intake_answer,4302.0,7,0.07410162578695649,False,疾病知识,内科-症状
A1817,阴道出血,U,UUU,user,1792.0,7,0.07245014449606019,False,疾病知识,妇产科-症状
A1819,阿托伐他汀,U,UUU,user,1506.0,6,0.0909088504123497,False,药品保健品,-
A1825,隐痛,A,AAA,H1_intake_answer,6582.0,7,0.020462597578040875,False,医疗其它,-
A1826,隐痛或钝痛,A,AAA,user,684.0,3,0.052018850510693555,False,疾病知识,无明确科室-症状
A1829,雷雨天在水边钓鱼为什么特别危险,P,PPP,user,563.0,1,,False,医疗其它,-
A1830,需要,A,AAA,C1_content_free,13887.0,7,0.22121455392883763,False,医疗其它,-
A1833,需要去医院做哪些检查？,P,PPP,user,646.0,3,0.020883494679925757,False,医疗服务,体检科
A1840,面部,A,AAA,user,4281.0,7,0.08329712879650819,False,疾病知识,皮肤科-科普
A1841,顺产,A,AAA,user,422.0,2,0.023696682464454975,False,疾病知识,妇产科-科普
A1844,颜色正常,A,AAA,user,2916.0,7,0.07793318339995618,False,疾病知识,无明确科室-身体指标
A1845,额头,A,AAA,user,197.0,1,,False,医疗其它,-
A1846,食品不适后如何判断需要及时寻求帮助,P,PPP,user,1921.0,2,0.5679333680374805,False,疾病知识,内科-科普
A1862,首次发现,A,AAA,user,4730.0,7,0.20917458249646584,False,医疗其它,-
A1863,骨质疏松,U,UUU,user,2616.0,7,0.08146059444242579,False,疾病知识,外科-症状
A1865,高于10,A,AAA,user,906.0,4,0.05869640529937453,False,医疗其它,-
A1871,高温橙色预警外出要注意什么,P,PPP,user,931.0,1,,False,医疗其它,-
A1873,高血压怎么降下来最快最安全,U,UUU,user,2300.0,5,0.37626409500129765,False,疾病知识,内科-治疗
A1886,鼻塞流涕,U,UUU,user,5362.0,7,0.033290731423625035,False,疾病知识,耳鼻咽喉科-症状
