domain,source,core,query,added_chars,core_td,wrap_td,same_intent
影视,assistant_top,《租借女友》,《租借女友》相似的动漫,5,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_top,电视剧,《花开锦绣》电视剧,6,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_top,免费看,《藏锋》免费看全集,6,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_top,电视剧,《蝉》电视剧的结局是什么,9,裸片名或仅带实体类型词的作品查询,查询剧情梗概或结局剧透,False
影视,assistant_top,在线观看,《血战》美国战争片在线观看,9,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_top,电视剧,《醒来》电视剧的结局是什么,10,裸片名或仅带实体类型词的作品查询,查询剧情梗概或结局剧透,False
影视,assistant_top,动漫免费观看,《雏田的浮殇》TXT动漫免费观看百度,12,获取作品的在线播放入口,获取作品的网盘或资源下载渠道,False
影视,assistant_top,《饥饿难耐》,《饥饿难耐》电影,2,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_top,在线观看视频,三年片段在线观看视频,4,导航到指定影视站点或平台,获取片段、台词或混剪等衍生内容,False
影视,assistant_top,抖音极速版,下载抖音极速版,2,下载或安装影视App与排障,下载或安装影视App与排障,True
影视,assistant_top,免费观看,两个人免费观看在线看韩剧大全一对,12,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_top,电视剧,中文在线字幕免费高清电视剧日剧动,13,裸片名或仅带实体类型词的作品查询,获取作品的在线播放入口,False
影视,assistant_top,电视剧,中文在线字幕观看电视剧韩剧,10,裸片名或仅带实体类型词的作品查询,获取作品的在线播放入口,False
影视,assistant_top,电视剧,主角 电视剧,3,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_top,电视剧,九门 电视剧 在线看,7,裸片名或仅带实体类型词的作品查询,获取作品的在线播放入口,False
影视,assistant_top,免费观看,九门免费观看,2,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_top,电视剧免费,九门电视剧免费,2,下载或安装影视App与排障,获取作品的在线播放入口,False
影视,assistant_top,早春晴朗电视剧,"井柏然,孙千早春晴朗电视剧",6,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_top,电视剧,井柏然电视剧,3,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_top,人间中毒完整版,人间中毒完整版在线观看电影,6,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_top,电视剧,什么电视剧,2,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_top,在线看,仙逆在线看动漫,4,导航到指定影视站点或平台,获取作品的在线播放入口,False
影视,assistant_top,动画片,儿童动画片,2,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_top,电视剧免费,免费b站看大片真人电视剧免费,9,下载或安装影视App与排障,导航到指定影视站点或平台,False
影视,assistant_top,免费大片,免费大片app,3,下载或安装影视App与排障,下载或安装影视App与排障,True
影视,assistant_top,免费观看,免费观看大片在线观看韩剧,8,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_top,免费观看,免费观看大片美剧在线观看,8,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_top,视频在线观看,免费高清视频在线观看爱奇艺电视剧,10,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_top,电视剧,全网电视剧榜,3,裸片名或仅带实体类型词的作品查询,导航到指定影视站点或平台,False
影视,assistant_top,免费观看,农夫影院在线播放免费观看电视剧,11,获取作品的在线播放入口,导航到指定影视站点或平台,False
影视,assistant_top,凡人修仙传动漫全集,凡人修仙传动漫全集在线观看,4,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_top,刑警队长,刑警队长 分集剧情,5,裸片名或仅带实体类型词的作品查询,查询剧情梗概或结局剧透,False
影视,assistant_top,刑警队长,刑警队长分集剧情,4,裸片名或仅带实体类型词的作品查询,查询剧情梗概或结局剧透,False
影视,assistant_top,刑警队长,刑警队长分集剧情,4,裸片名或仅带实体类型词的作品查询,查询剧情梗概或结局剧透,False
影视,assistant_top,利剑玫瑰,利剑玫瑰演员表,3,裸片名或仅带实体类型词的作品查询,查询作品演员表与角色信息,False
影视,assistant_top,在线看,剑来 第一季 动漫 在线看,10,导航到指定影视站点或平台,获取作品的在线播放入口,False
影视,assistant_top,办公室,办公室第3季,3,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_top,视频在线观看,动作电影视频在线观看,4,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_top,动画片《绝母》1-6集百度,动画片《绝母》1-6集百度云分享,3,获取作品的网盘或资源下载渠道,获取作品的网盘或资源下载渠道,True
影视,assistant_top,南京照相馆,南京照相馆电影视频完整版,7,裸片名或仅带实体类型词的作品查询,获取作品的在线播放入口,False
影视,assistant_top,免费观看,哪里可以免费观看《早春晴朗》全集,12,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_top,免费观看,哪里可以免费观看《醒来》全集,10,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_top,喜羊羊,喜羊羊与灰太狼,4,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_top,喜羊羊与灰太狼,喜羊羊与灰太狼之破界山海诀,6,裸片名或仅带实体类型词的作品查询,裸片名或仅带实体类型词的作品查询,True
影视,assistant_top,精灵宝可梦,喜羊羊灰太狼之嘻哈闯世界第36集真正的领队雷霆号红蓝喜羊羊霹雳号美羊羊飓风号懒羊羊彩虹号暖羊羊朝阳号沸羊羊破晓号慢羊羊灰太狼天狼号喜羊羊一行人开着嘻哈火车超高速驶向精灵宝可梦剧场版光环的超魔神胡帕荒漠市卡洛斯地方密阿雷沙漠神奇宝贝中心门口太阳伞下面喜羊羊一行人眼前站着一位平昊杰化身为松本梨香老师的配音演员声优平昊杰新小智形态红色和白色棒球帽正戴蓝色和白色外套里面一件耐克黑色短袖红黑手套绿色旅行背包黑色长裤红色和黑色平底运动鞋腰部中间挂着六颗神奇宝贝球带着一只皮卡丘呱头蛙战斗飞鸟火箭雀烈箭鹰音波龙平昊杰我才是这个世界关都地方真新镇真正的原版动画主角神奇宝贝训练家梦想成为宝可梦大师平昊杰新小智形态红色和白色棒球帽正戴蓝色和白色外套里面一件耐克黑色短袖红黑手套绿色旅行背包黑色长裤红色和黑色平底运动鞋腰部中间挂着六颗神奇宝贝球带着一只皮卡丘呱头蛙战斗飞鸟火箭雀烈箭鹰音波龙平昊杰新小智形态莎莉娜师妹亚麻色短头发粉色贝雷帽粉色旅行背包红色马甲和白色粉色蓝色锻带外套黑色长筒袜棕色长筒靴带着一只长尾火狐顽皮熊猫平昊杰师哥笑着递过去一瓶蓝色雪菲力柠檬味盐汽水给莎莉娜师妹喝笑着打招呼好久不见莎莉娜师妹师兄妹2人击掌重逢平昊杰莎莉娜希特隆柚丽嘉5人一起留在荒漠市卡洛斯地方冒险旅行去火箭队武藏小次郎喵喵3人组无法识别2个小鬼头1个小丫头会是怎样的场景,567,裸片名或仅带实体类型词的作品查询,剧情设定讨论与同人假设问答,False
影视,assistant_top,国产免费观看高清电视剧,国产免费观看高清电视剧日剧在线电,5,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_top,国产免费观看高清电视剧,国产免费观看高清电视剧网站百度,4,获取作品的在线播放入口,获取作品的网盘或资源下载渠道,False
影视,assistant_top,在线观看,在线观看B站必看的韩剧,7,获取作品的在线播放入口,导航到指定影视站点或平台,False
影视,assistant_top,在线观看免费版高清,在线观看免费版高清短剧,2,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_top,在线观看免费版高清,在线观看免费版高清短剧,2,获取作品的在线播放入口,获取作品的在线播放入口,True
影视,assistant_top,在线观看免费,在线观看免费高清完整版韩剧,7,获取作品的在线播放入口,获取作品的在线播放入口,True
